tFirst,tSecond,interval,lon,lat,date,band
2013-06-30 15:23,2013-07-01 05:53,64,-158.5516988,24.68231071,2013-06-30,844
2013-07-01 05:53,2013-07-01 15:38,65,-160.4023247,21.55400923,2013-07-01,844
2013-07-01 15:38,2013-07-02 05:53,66,-160.3785322,21.54639111,2013-07-01,844
2013-07-02 05:53,2013-07-02 15:28,67,-159.1051344,23.78898326,2013-07-02,844
2013-07-02 15:28,2013-07-03 05:43,68,-157.8320876,21.62021025,2013-07-02,844
2013-07-03 05:43,2013-07-03 15:23,69,-157.1842069,22.79777796,2013-07-03,844
2013-07-03 15:23,2013-07-04 05:53,70,-158.411472,24.92418485,2013-07-03,844
2013-07-04 05:53,2013-07-04 15:28,71,-159.0140808,23.95875466,2013-07-04,844
2013-07-04 15:28,2013-07-05 05:08,72,-153.367851,13.34775219,2013-07-04,844
2013-07-05 05:08,2013-07-05 15:23,73,-152.7213011,14.70864873,2013-07-05,844
2013-07-05 15:23,2013-07-06 05:13,74,-153.3250154,15.96371325,2013-07-05,844
2013-07-06 05:13,2013-07-06 15:28,75,-153.9290471,14.78299593,2013-07-06,844
2013-07-06 15:28,2013-07-07 05:48,76,-158.283101,23.09478213,2013-07-06,844
2013-07-07 05:48,2013-07-07 15:33,77,-158.8879071,22.07570833,2013-07-07,844
2013-07-07 15:33,2013-07-08 05:53,78,-159.4931925,23.20741673,2013-07-07,844
2013-07-08 05:53,2013-07-08 15:38,79,-160.0988116,22.18730254,2013-07-08,844
2013-07-08 15:38,2013-07-09 06:03,80,-161.3298688,24.41593019,2013-07-08,844
2013-07-09 06:03,2013-07-09 15:38,81,-161.3114012,24.51133217,2013-07-09,844
2013-07-09 15:38,2013-07-10 06:18,82,-163.168276,27.66141504,2013-07-09,844
2013-07-10 06:18,2013-07-10 15:38,83,-163.1506888,27.76134206,2013-07-10,844
2013-07-10 15:38,2013-07-11 06:28,84,-164.3835415,29.75937553,2013-07-10,844
2013-07-11 06:28,2013-07-11 15:58,85,-166.8666442,25.85568015,2013-07-11,844
2013-07-11 15:58,2013-07-12 06:33,86,-167.4754996,26.94823904,2013-07-11,844
2013-07-12 06:33,2013-07-12 16:08,87,-168.7096827,24.93586715,2013-07-12,844
2013-07-12 16:08,2013-07-13 04:13,88,-151.1959897,-14.77244325,2013-07-12,844
2013-07-13 04:13,2013-07-13 16:08,89,-151.1812651,-14.78307487,2013-07-13,844
2013-07-13 16:08,2013-07-14 06:48,90,-170.5405753,28.30230041,2013-07-13,844
2013-07-14 06:48,2013-07-14 16:18,91,-171.776769,26.33751594,2013-07-14,844
2013-07-14 16:18,2013-07-15 06:48,92,-171.7636855,26.40279904,2013-07-14,844
2013-07-15 06:48,2013-07-15 16:23,93,-172.3759742,25.43024731,2013-07-15,844
2013-07-15 16:23,2013-07-16 07:03,94,-174.238826,28.67360058,2013-07-15,844
2013-07-16 07:03,2013-07-16 16:23,95,-174.2272259,28.78944604,2013-07-16,844
2013-07-16 16:23,2013-07-17 07:18,96,-176.0911813,31.80513822,2013-07-16,844
2013-07-17 07:18,2013-07-17 16:43,97,-178.5805337,27.95799984,2013-07-17,844
2013-07-17 16:43,2013-07-18 07:08,98,-177.3207785,25.88301701,2013-07-17,844
2013-07-18 07:08,2013-07-18 16:48,99,-177.9363683,24.87346841,2013-07-18,844
2013-07-18 16:48,2013-07-19 07:23,100,-179.8025842,28.25650874,2013-07-18,844
2013-07-19 07:23,2013-07-19 16:28,101,-177.2944516,32.37161785,2013-07-19,844
2013-07-19 16:28,2013-07-20 07:23,102,-177.286913,32.47768165,2013-07-19,844
2013-07-20 07:23,2013-07-20 16:28,103,-177.2798143,32.60760905,2013-07-20,844
2013-07-20 16:28,2013-07-21 07:33,104,-178.5234038,34.55975238,2013-07-20,844
2013-07-21 07:33,2013-07-21 17:23,105,174.6077225,23.12762165,2013-07-21,844
2013-07-21 17:23,2013-07-22 08:13,106,169.6130256,32.01804562,2013-07-21,844
2013-07-22 08:13,2013-07-22 16:48,107,173.9926119,38.33396108,2013-07-22,844
2013-07-22 16:48,2013-07-23 08:18,108,173.3715648,39.24882271,2013-07-22,844
2013-07-23 08:18,2013-07-23 17:13,109,170.2501228,35.23046844,2013-07-23,844
2013-07-23 17:13,2013-07-24 08:18,110,170.2528438,35.36529243,2013-07-23,844
2013-07-24 08:18,2013-07-24 16:58,111,172.1300926,38.08473068,2013-07-24,844
2013-07-24 16:58,2013-07-25 08:38,112,169.6315972,41.32130913,2013-07-24,844
2013-07-25 08:38,2013-07-25 17:08,113,168.3826464,39.97332392,2013-07-25,844
2013-07-25 17:08,2013-07-26 08:58,114,165.8828773,43.03426431,2013-07-25,844
2013-07-26 08:58,2013-07-26 17:18,115,164.6326668,41.77864375,2013-07-26,844
2013-07-26 17:18,2013-07-27 08:58,116,164.6316378,41.93594671,2013-07-26,844
2013-07-27 08:58,2013-07-27 17:38,117,162.1301445,38.99994063,2013-07-27,844
2013-07-27 17:38,2013-07-28 09:03,118,161.5028503,39.97439821,2013-07-27,844
2013-07-28 09:03,2013-07-28 17:43,119,160.8750997,39.32331517,2013-07-28,844
2013-07-28 17:43,2013-07-29 09:13,120,159.6215215,41.09108215,2013-07-28,844
2013-07-29 09:13,2013-07-29 17:58,121,157.7424676,38.82106833,2013-07-29,844
2013-07-29 17:58,2013-07-30 09:13,122,157.7376452,38.99800529,2013-07-29,844
2013-07-30 09:13,2013-07-30 17:58,123,157.7323612,39.1630636,2013-07-30,844
2013-07-30 17:58,2013-07-31 09:38,124,154.6011554,43.28269964,2013-07-30,844
2013-07-31 09:38,2013-07-31 18:28,125,150.8444546,38.65570866,2013-07-31,844
2013-07-31 18:28,2013-08-01 08:48,126,157.0873541,28.41015503,2013-07-31,844
2013-08-01 08:48,2013-08-01 18:08,127,159.5796277,33.15609151,2013-08-01,844
2013-08-01 18:08,2013-08-02 08:53,128,158.945996,34.41026417,2013-08-01,844
2013-08-02 08:53,2013-08-02 17:58,129,160.1869722,36.59612626,2013-08-02,844
2013-08-02 17:58,2013-08-03 09:08,130,158.3019956,39.58858576,2013-08-02,844
2013-08-03 09:08,2013-08-03 18:38,131,153.2913463,31.65356102,2013-08-03,844
2013-08-03 18:38,2013-08-04 09:03,132,153.9052482,30.67992465,2013-08-03,844
2013-08-04 09:03,2013-08-04 17:48,133,160.1440376,41.02883642,2013-08-04,844
2013-08-04 17:48,2013-08-05 09:03,134,160.1316502,41.24816565,2013-08-04,844
2013-08-05 09:03,2013-08-05 17:43,135,160.7438546,42.27380725,2013-08-05,844
2013-08-05 17:43,2013-08-06 08:53,136,161.9803208,40.7911642,2013-08-05,844
2013-08-06 08:53,2013-08-06 17:38,137,162.5912914,41.84949301,2013-08-06,844
2013-08-06 17:38,2013-08-07 08:48,138,163.2014843,41.21445621,2013-08-06,844
2013-08-07 08:48,2013-08-07 17:53,139,161.3110092,38.61115829,2013-08-07,844
2013-08-07 17:53,2013-08-08 08:53,140,160.6698685,39.82234205,2013-08-07,844
2013-08-08 08:53,2013-08-08 17:58,141,160.0282649,39.05187026,2013-08-08,844
2013-08-08 17:58,2013-08-09 09:03,142,158.7608388,41.20507192,2013-08-08,844
2013-08-09 09:03,2013-08-09 18:13,143,156.8678896,38.50279791,2013-08-09,844
2013-08-09 18:13,2013-08-10 08:53,144,158.0995108,36.63822843,2013-08-09,844
2013-08-10 08:53,2013-08-10 18:23,145,156.8304084,34.54258217,2013-08-10,844
2013-08-10 18:23,2013-08-11 09:03,146,155.5605774,37.10999195,2013-08-10,844
2013-08-11 09:03,2013-08-11 18:43,147,153.0401334,32.52833065,2013-08-11,844
2013-08-11 18:43,2013-08-12 09:23,148,150.5189658,37.59900683,2013-08-11,844
2013-08-12 09:23,2013-08-12 19:03,149,147.9973248,33.00647405,2013-08-12,844
2013-08-12 19:03,2013-08-13 09:23,150,147.9752852,33.29464488,2013-08-12,844
2013-08-13 09:23,2013-08-13 18:43,151,150.4531062,38.30788167,2013-08-13,844
2013-08-13 18:43,2013-08-14 8:58,152,153.5553429,32.45316503,2013-08-13,844
2013-08-14 8:58,2013-08-14 18:53,153,152.2815633,29.81325739,2013-08-14,844
2013-08-14 18:53,2013-08-15 09:13,154,150.3820324,34.30098228,2013-08-14,844
2013-08-15 09:13,2013-08-15 18:58,155,149.732217,33.16949866,2013-08-15,844
2013-08-15 18:58,2013-08-16 09:23,156,148.4566574,36.11973055,2013-08-15,844
2013-08-16 09:23,2013-08-16 18:43,157,150.3061132,39.89921635,2013-08-16,844
2013-08-16 18:43,2013-08-17 08:33,158,156.5305887,26.34235166,2013-08-16,844
2013-08-17 08:33,2013-08-17 18:43,159,156.5037161,26.51803077,2013-08-17,844
2013-08-17 18:43,2013-08-18 09:23,160,150.2252674,40.79557092,2013-08-17,844
2013-08-18 09:23,2013-08-18 18:43,161,150.1973528,41.03569805,2013-08-18,844
2013-08-18 18:43,2013-08-19 08:53,162,153.9194182,33.73526558,2013-08-18,844
2013-08-19 08:53,2013-08-19 18:43,163,153.8904857,33.95829539,2013-08-19,844
2013-08-19 18:43,2013-08-20 08:43,164,155.1111726,31.26778658,2013-08-19,844
2013-08-20 08:43,2013-08-20 18:33,165,156.3314586,34.54890148,2013-08-20,844
2013-08-20 18:33,2013-08-21 8:53,166,155.0507512,37.72201302,2013-08-20,844
2013-08-21 8:53,2013-08-21 18:23,167,156.2700838,40.52056139,2013-08-21,844
2013-08-21 18:23,2013-08-22 08:53,168,156.2386341,40.9018866,2013-08-21,844
2013-08-22 08:53,2013-08-22 18:33,169,154.9565913,38.48009975,2013-08-22,844
2013-10-23 06:48,2013-10-23 19:23,289,159.691908,49.32235184,2013-10-23,844
2013-10-23 19:23,2013-10-24 06:33,290,161.5503186,54.67919826,2013-10-23,844
2013-10-24 06:33,2013-10-24 19:08,291,163.4094995,48.33379831,2013-10-24,844
2013-10-24 19:08,2013-10-25 06:43,292,162.1441187,43.17702891,2013-10-24,844
2013-10-25 06:43,2013-10-25 19:18,293,160.8795378,47.0336958,2013-10-25,844
2013-10-25 19:18,2013-10-26 6:33,294,162.1158807,50.28767956,2013-10-25,844
2013-10-26 6:33,2013-10-26 19:18,295,162.1029432,49.71615668,2013-10-26,844
2013-10-26 19:18,2013-10-27 06:48,296,160.2156173,43.08635916,2013-10-26,844
2013-10-27 06:48,2013-10-27 19:28,297,158.9541721,46.65430538,2013-10-27,844
2013-10-27 19:28,2013-10-28 06:33,298,160.8186626,51.38559066,2013-10-27,844
2013-10-28 06:33,2013-10-28 18:53,299,165.1841131,37.08960605,2013-10-28,844
2013-10-28 18:53,2013-10-29 06:18,300,167.0501752,43.06565838,2013-10-28,844
2013-10-29 06:18,2013-10-29 19:03,301,165.791935,46.3855873,2013-10-29,844
2013-10-29 19:03,2013-10-30 05:48,302,169.5346617,55.07217714,2013-10-29,844
2013-10-30 05:48,2013-10-30 18:33,303,173.2782453,45.40398889,2013-10-30,844
2013-10-30 18:33,2013-10-31 05:33,304,175.1475043,49.87323387,2013-10-30,844
2013-10-31 05:33,2013-10-31 18:33,305,175.1425982,49.40409528,2013-10-31,844
2013-10-31 18:33,2013-11-01 05:38,306,174.5134506,47.35763951,2013-10-31,844
2013-11-01 05:38,2013-11-01 18:18,307,176.3852543,41.7508329,2013-11-01,844
2013-11-01 18:18,2013-11-02 05:28,308,177.632829,44.82880454,2013-11-01,844
2013-11-02 05:28,2013-11-02 18:28,309,176.3812897,47.58293582,2013-11-02,844
2013-11-02 18:28,2013-11-03 05:33,310,175.7555543,45.59944731,2013-11-02,844
2013-11-03 05:33,2013-11-03 18:23,311,176.3807493,43.56544409,2013-11-03,844
2013-11-03 18:23,2013-11-04 05:48,312,174.5067681,37.88850372,2013-11-03,844
2013-11-04 05:48,2013-11-04 18:28,313,173.8837079,39.33727337,2013-11-04,844
2013-11-04 18:28,2013-11-05 05:13,314,178.2613814,49.7360281,2013-11-04,844
2013-11-05 05:13,2013-11-05 18:43,315,176.3901162,52.98281063,2013-11-05,844
2013-11-05 18:43,2013-11-06 05:33,316,173.8946663,47.62173534,2013-11-05,844
2013-11-06 05:33,2013-11-06 18:33,317,175.1500909,44.39007433,2013-11-06,844
2013-11-06 18:33,2013-11-07 05:53,318,172.6564583,37.60562941,2013-11-06,844
2013-11-07 05:53,2013-11-07 18:53,319,170.1638006,43.66789893,2013-11-07,844
2013-11-07 18:53,2013-11-08 05:38,320,172.0467768,47.50132101,2013-11-07,844
2013-11-08 05:38,2013-11-08 19:23,321,168.3060191,53.97158606,2013-11-08,844
2013-11-08 19:23,2013-11-09 05:43,322,167.6908911,52.63104089,2013-11-08,844
2013-11-09 05:43,2013-11-09 18:53,323,171.4515056,45.14490948,2013-11-09,844
2013-11-09 18:53,2013-11-10 06:18,324,167.0884402,34.0707638,2013-11-09,844
2013-11-10 06:18,2013-11-10 19:18,325,163.9762873,41.70029346,2013-11-10,844
2013-11-10 19:18,2013-11-11 06:18,326,163.989752,41.43072054,2013-11-10,844
2013-11-11 06:18,2013-11-11 19:38,327,161.5044005,46.44547398,2013-11-11,844
2013-11-11 19:38,2013-11-12 06:08,328,162.769545,48.54251175,2013-11-11,844
2013-11-12 06:08,2013-11-12 19:38,329,162.7857966,48.21647953,2013-11-12,844
2013-11-12 19:38,2013-11-13 06:18,330,161.5529557,45.59348385,2013-11-12,844
2013-11-13 06:18,2013-11-13 19:33,331,162.1959299,44.02628272,2013-11-13,844
2013-11-13 19:33,2013-11-14 06:33,332,160.3399686,39.76017307,2013-11-13,844
2013-11-14 06:33,2013-11-14 19:33,333,160.3597854,39.45816885,2013-11-14,844
2013-11-14 19:33,2013-11-15 06:33,334,160.3804171,39.25263601,2013-11-14,844
2013-11-15 06:33,2013-11-15 19:08,335,163.5266195,31.38046882,2013-11-15,844
2013-11-15 19:08,2013-11-16 05:58,336,167.9234571,41.4767135,2013-11-15,844
2013-11-16 05:58,2013-11-16 18:28,337,172.9461129,29.34899441,2013-11-16,844
2013-11-16 18:28,2013-11-17 05:43,338,174.8449735,33.96420293,2013-11-16,844
2013-11-17 05:43,2013-11-17 18:48,339,172.3703662,39.39800096,2013-11-17,844
2013-11-17 18:48,2013-11-18 05:33,340,173.6460308,41.81012034,2013-11-17,844
2013-11-18 05:33,2013-11-18 18:53,341,173.0479233,42.75425157,2013-11-18,844
2013-11-18 18:53,2013-11-19 05:18,342,174.9501976,46.00250126,2013-11-18,844
2013-11-19 05:18,2013-11-19 18:28,343,178.103213,39.83244488,2013-11-19,844
2013-11-19 18:28,2013-11-20 05:18,344,178.13248,39.68243969,2013-11-19,844
2013-11-20 05:18,2013-11-20 18:13,345,-179.9626442,35.4119635,2013-11-20,844
2013-11-20 18:13,2013-11-21 04:33,346,-174.3076759,46.19908891,2013-11-20,844
2013-11-21 04:33,2013-11-21 18:18,347,-174.9006985,46.95785589,2013-11-21,844
2013-11-21 18:18,2013-11-22 05:23,348,178.8830437,34.93011602,2013-11-21,844
2013-11-22 05:23,2013-11-22 18:33,349,177.0419299,38.6358826,2013-11-22,844
2013-11-22 18:33,2013-11-23 05:13,350,178.3259716,40.95911016,2013-11-22,844
2013-11-23 05:13,2013-11-23 18:43,351,177.1113989,42.99304092,2013-11-23,844
2013-11-23 18:43,2013-11-24 05:23,352,175.8975475,40.5930143,2013-11-23,844
2013-11-24 05:23,2013-11-24 18:48,353,175.3094698,41.50419637,2013-11-24,844
2013-11-24 18:48,2013-11-25 05:43,354,172.8474963,36.56876237,2013-11-24,844
2013-11-25 05:43,2013-11-25 18:58,355,171.6361376,38.81411086,2013-11-25,844
2013-11-25 18:58,2013-11-26 05:58,356,169.8006264,34.9632316,2013-11-25,844
2013-11-26 05:58,2013-11-26 19:38,357,164.8416757,44.05581005,2013-11-26,844
2013-11-26 19:38,2013-11-27 06:18,358,162.3828628,39.58795166,2013-11-26,844
2013-11-27 06:18,2013-11-27 19:43,359,161.7994726,40.50214631,2013-11-27,844
2013-11-27 19:43,2013-11-28 06:23,360,161.2167404,39.28743412,2013-11-27,844
2013-11-28 06:23,2013-11-28 20:08,361,158.135431,44.42661185,2013-11-28,844
2013-11-28 20:08,2013-11-29 06:48,362,155.0547707,38.99804246,2013-11-28,844
2013-11-29 06:48,2013-11-29 20:18,363,153.8494649,41.01607022,2013-11-29,844
2013-11-29 20:18,2013-11-30 06:58,364,152.6447825,38.72641621,2013-11-29,844
2013-11-30 06:58,2013-11-30 20:13,365,153.315393,37.34895405,2013-11-30,844
2013-11-30 20:13,2013-12-01 06:53,366,153.986601,38.47177516,2013-11-30,844
2013-12-01 06:53,2013-12-01 20:18,367,153.4088707,39.38996345,2013-12-01,844
2013-12-01 20:18,2013-12-02 06:48,368,154.0813862,40.44501062,2013-12-01,844
2013-12-02 06:48,2013-12-02 20:28,369,152.8801253,42.33265579,2013-12-02,844
2013-12-02 20:28,2013-12-03 06:58,370,151.6794176,40.20857037,2013-12-02,844
2013-12-03 06:58,2013-12-03 20:13,371,153.6035432,36.65066676,2013-12-03,844
2013-12-03 20:13,2013-12-04 07:08,372,152.4040724,34.25230925,2013-12-03,844
2013-12-04 07:08,2013-12-04 20:18,373,151.8300791,35.2650264,2013-12-04,844
2013-12-04 20:18,2013-12-05 06:38,374,155.630351,41.85589128,2013-12-04,844
2013-12-05 06:38,2013-12-05 20:43,375,152.5582349,46.35126654,2013-12-05,844
2013-12-05 20:43,2013-12-06 07:23,376,146.9873372,37.39332793,2013-12-05,844
2013-12-06 07:23,2013-12-06 20:48,377,146.4155993,38.31851435,2013-12-06,844
2013-12-06 20:48,2013-12-07 07:08,378,148.3435766,41.46684955,2013-12-06,844
2013-12-07 07:08,2013-12-07 21:13,379,145.2736333,45.96072283,2013-12-07,844
2013-12-07 21:13,2013-12-08 07:23,380,143.4537406,43.23748573,2013-12-07,844
2013-12-08 07:23,2013-12-08 20:38,381,147.8824872,35.7441983,2013-12-08,844
2013-12-08 20:38,2013-12-09 07:28,382,147.3131717,34.61327386,2013-12-08,844
2013-12-09 07:28,2013-12-09 20:43,383,146.744355,35.60019309,2013-12-09,844
2013-12-09 20:43,2013-12-10 07:08,384,149.2999462,39.97484647,2013-12-09,844
2013-12-10 07:08,2013-12-10 20:53,385,148.1071873,41.81302685,2013-12-10,844
2013-12-10 20:53,2013-12-11 06:58,386,149.4139822,43.71791888,2013-12-10,844
2013-12-11 06:58,2013-12-11 21:08,387,147.5972269,46.19771412,2013-12-11,844
2013-12-11 21:08,2013-12-12 07:38,388,142.6568012,38.68130158,2013-12-11,844
2013-12-12 07:38,2013-12-12 21:03,389,143.3399735,37.46039057,2013-12-12,844
2013-12-12 21:03,2013-12-13 07:28,390,144.6482383,39.61125393,2013-12-12,844
2013-12-13 07:28,2013-12-13 20:53,391,145.956864,37.3608897,2013-12-13,844
2013-12-13 20:53,2013-12-14 07:28,392,146.0161699,37.41768557,2013-12-13,844
2013-12-14 07:28,2013-12-14 20:53,393,146.075803,37.27250034,2013-12-14,844
2013-12-14 20:53,2013-12-15 07:38,394,144.8860973,35.12886194,2013-12-14,844
2013-12-15 07:38,2013-12-15 20:58,395,144.321474,36.10397067,2013-12-15,844
2013-12-15 20:58,2013-12-16 07:18,396,146.8810166,40.36422753,2013-12-15,844
2013-12-16 07:18,2013-12-16 20:58,397,146.9416522,40.23595033,2013-12-16,844
2013-12-16 20:58,2013-12-17 07:38,398,144.5033154,36.12001659,2013-12-16,844
2013-12-17 07:38,2013-12-17 20:53,399,145.189138,34.87098253,2013-12-17,844
2013-12-17 20:53,2013-12-18 07:33,400,145.8751158,36.07407182,2013-12-17,844
2013-12-18 07:33,2013-12-18 21:33,401,140.9381901,43.89164851,2013-12-18,844
2013-12-18 21:33,2013-12-19 07:28,402,141.6244671,44.83169977,2013-12-18,844
2013-12-19 07:28,2013-12-19 21:18,403,143.5604591,42.03530659,2013-12-19,844
2013-12-19 21:18,2013-12-20 07:33,404,142.9973969,41.16730991,2013-12-19,844
2013-12-20 07:33,2013-12-20 20:58,405,145.5583633,36.98692384,2013-12-20,844
2013-12-20 20:58,2013-12-21 07:38,406,144.9954659,36.00304232,2013-12-20,844
2013-12-21 07:38,2013-12-21 20:38,407,147.556554,31.26936047,2013-12-21,844
2013-12-21 20:38,2013-12-22 07:23,408,149.4928905,34.88935321,2013-12-21,844
2013-12-22 07:23,2013-12-22 20:23,409,151.4292491,31.27305833,2013-12-22,844
2013-12-22 20:23,2013-12-23 07:13,410,152.7408261,33.75894944,2013-12-22,844
2013-12-23 07:13,2013-12-23 20:13,411,154.0523885,31.28685373,2013-12-23,844
2013-12-23 20:13,2013-12-24 06:28,412,159.7374181,41.18494338,2013-12-23,844
2013-12-24 06:28,2013-12-24 20:33,413,157.3001896,44.75532601,2013-12-24,844
2013-12-24 20:33,2013-12-25 07:33,414,149.2398352,31.44692421,2013-12-24,844
2013-12-25 07:33,2013-12-25 20:58,415,146.1776664,37.06618225,2013-12-25,844
2013-12-25 20:58,2013-12-26 07:08,416,149.3632665,42.2170676,2013-12-25,844
2013-12-26 07:08,2013-12-26 21:23,417,146.3008698,46.52546644,2013-12-26,844
2013-12-26 21:23,2013-12-27 07:53,418,140.7392079,38.31286527,2013-12-26,844
2013-12-27 07:53,2013-12-27 21:13,419,142.0500272,36.08839943,2013-12-27,844
2013-12-27 21:13,2013-12-28 07:58,420,141.4863341,35.11405795,2013-12-27,844
2013-12-28 07:58,2013-12-28 21:13,421,141.5472231,35.04071874,2013-12-28,844
2013-12-28 21:13,2013-12-29 07:58,422,141.6079305,35.19044262,2013-12-28,844
2013-12-29 07:58,2013-12-29 21:08,423,142.2931867,33.97306396,2013-12-29,844
2013-12-29 21:08,2013-12-30 07:48,424,143.603024,36.39807728,2013-12-29,844
2013-12-30 07:48,2013-12-30 21:23,425,141.7886233,39.544258,2013-12-30,844
2013-12-30 21:23,2013-12-31 07:38,426,143.0979492,41.68665733,2013-12-30,844
2013-12-31 07:38,2013-12-31 21:03,427,145.6565445,37.54604219,2013-12-31,844
2013-12-31 21:03,2014-01-01 07:23,428,147.590091,40.82364075,2013-12-31,844
2014-01-01 07:23,2014-01-01 20:58,429,148.2736935,39.78042524,2014-01-01,844
2014-01-01 20:58,2014-01-02 07:33,430,147.0826171,37.83394702,2014-01-01,844
2014-01-02 07:33,2014-01-02 20:58,431,147.140743,37.80136749,2014-01-02,844
2014-01-02 20:58,2014-01-03 07:28,432,147.823349,39.04433724,2014-01-02,844
2014-01-03 07:28,2014-01-03 20:53,433,148.5055332,37.94723974,2014-01-03,844
2014-01-03 20:53,2014-01-04 06:58,434,152.3113906,44.13140255,2014-01-03,844
2014-01-04 06:58,2014-01-04 20:38,435,154.2423858,41.24850586,2014-01-04,844
2014-01-04 20:38,2014-01-05 07:08,436,153.0489977,39.36225003,2014-01-04,844
2014-01-05 07:08,2014-01-05 20:33,437,153.7295315,38.27536843,2014-01-05,844
2014-01-05 20:33,2014-01-06 06:53,438,155.6592897,41.60847433,2014-01-05,844
2014-01-06 06:53,2014-01-06 20:28,439,156.3389092,40.59411545,2014-01-06,844
2014-01-06 20:28,2014-01-07 07:03,440,155.1436776,38.65115013,2014-01-06,844
2014-01-07 07:03,2014-01-07 20:38,441,153.9478822,40.7983272,2014-01-07,844
2014-01-07 20:38,2014-01-08 06:23,442,158.9997993,48.36797757,2014-01-07,844
2014-01-08 06:23,2014-01-08 20:38,443,159.0525947,48.41370455,2014-01-08,844
2014-01-08 20:38,2014-01-09 06:58,444,154.7312147,42.24024873,2014-01-08,844
2014-01-09 06:58,2014-01-09 20:43,445,154.1581027,43.27374871,2014-01-09,844
2014-01-09 20:43,2014-01-10 07:13,446,152.3348577,40.39230106,2014-01-09,844
2014-01-10 07:13,2014-01-10 20:33,447,153.6350808,38.2047828,2014-01-10,844
2014-01-10 20:33,2014-01-11 06:03,448,162.4327325,51.42091349,2014-01-10,844
2014-01-11 06:03,2014-01-11 20:23,449,163.7317869,49.97213211,2014-01-11,844
2014-01-11 20:23,2014-01-12 06:53,450,157.5323738,40.89680602,2014-01-11,844
2014-01-12 06:53,2014-01-12 20:28,451,156.9557083,42.01947844,2014-01-12,844
2014-01-12 20:28,2014-01-13 06:58,452,156.3784873,41.17343339,2014-01-12,844
2014-01-13 06:58,2014-01-13 20:18,453,157.6750536,38.9911735,2014-01-13,844
2014-01-13 20:18,2014-01-14 07:03,454,157.0965267,38.04873432,2014-01-13,844
2014-01-14 07:03,2014-01-14 20:08,455,158.3917906,35.64926883,2014-01-14,844
2014-01-14 20:08,2014-01-15 07:08,456,157.811915,34.60287855,2014-01-14,844
2014-01-15 07:08,2014-01-15 20:18,457,156.6064407,37.19357442,2014-01-15,844
2014-01-15 20:18,2014-01-16 06:48,458,159.1494312,42.08893519,2014-01-15,844
2014-01-16 06:48,2014-01-16 19:53,459,162.3165131,36.24302009,2014-01-16,844
